[14-Jun-2022 08:42:58:561] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/aderes/u-to.p, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:562] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/aderes/u-where.p, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:562] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/aderesc/_convtyp.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:563] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/aderes/u-thru.p, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:585] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/aderesc/_ttyconv.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:592] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/aderesc/_convu.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:627] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/objects/folder.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:629] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/aderes/u-direct.p, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:631] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/aderesc/_read.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:632] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/objects/p-navico.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
